"GSM380517"	"GSM380518"	"GSM380519"	"GSM380520"
"AGO4"	5.09515156820113	4.88631276306669	5.00990039324306	5.3172220354428
"AGPAT1"	9.00429505069842	8.29859778376328	8.38498062564809	7.90149432079983
"AGPAT2"	6.26000680796322	6.06538503321751	6.30116904264137	6.52726135281822
"AGPAT3"	5.70253579522882	5.37339432039387	5.7206881437813	5.94971533574272
"AGPAT4"	5.46300263162368	5.97930000406948	5.4786856797947	6.80004928495824
"AGPAT5"	7.75792743328569	9.13889057174483	7.90895943745562	7.02668197293774
"AGPS"	6.46874649023528	5.52818351741732	5.55816479694222	6.08896738656334
"AGR2"	4.99888059122728	4.88033641607878	5.12488764916789	5.38322006463103
"AGRN"	6.96266319644626	5.99902085176161	6.30974528260125	7.1244471937186
"AGRP"	6.00890534050414	5.97735042079357	6.10678631271916	6.62768809635732
"AGT"	5.07591844943119	7.31546882401425	8.89631959252395	5.85867095647578
"AGTPBP1"	6.35241578266688	7.45845580268646	6.40697922585744	6.6942334357132
"AGTR1"	4.10954460337433	4.24785566836001	4.50028609815035	4.97739492161812
"AGTR2"	3.89065625246867	3.88036202576751	4.1285709610399	4.60338518648421
"AGXT"	4.20205579509244	4.23409534127201	4.21650152400264	4.72619470903723
"AHCTF1"	7.44506231535722	7.49977450913255	7.75426136166007	7.66831365662439
"AHCY"	8.82568225019207	8.87847405525409	9.19439203401356	7.54774374672351
"AHCYL1"	7.9145179963868	8.2291951082691	8.05117546864524	7.35608934121218
"AHCYL2"	6.59304053700037	5.79220198221569	6.01940718300073	6.62545774273693
"AHDC1"	5.60435874437842	6.87186627874505	6.69403866071006	5.71727599112881
"AHI1"	5.77360753088977	6.36392387002793	6.44477322985369	5.90150242629815
"AHNAK"	6.71197268909654	5.40727152013983	5.84241852219435	6.70800128272835
"AHNAK2"	4.68511679432654	4.65789343232769	4.24050080361222	4.61956103448615
"AHR"	5.40494988696878	4.8373088185765	5.16206321600769	5.7361715135613
"AHSA1"	9.7540564707511	9.27864522242501	9.01835834433436	7.82666861918808
"AHSA2"	8.76298610607215	7.18191714756095	7.39493600311377	7.05825152580026
"AHSG"	4.92777957400981	4.93917566518478	5.17240266729114	5.93764190585651
"AHSP"	5.69776621088548	5.94397582325175	5.87841391499666	6.58013944408793
"AICDA"	3.25509220606679	3.34700608711288	3.68322892471302	4.52191383064183
"AIDA"	7.15646187772284	8.20852414819842	8.09049212665886	4.43033219868853
"AIF1"	5.71220824364059	5.85700130424164	6.28553378617509	7.34770702642019
"AIFM1"	7.0416906061556	7.9016334806612	7.4233835185061	6.11427579462767
"AIM1"	8.19145864796692	4.8020643298432	5.21207124737286	8.16127973355914
"AIM1L"	5.29285372713973	6.04841513965119	5.72883873210621	5.55838543065675
"AIM2"	5.90956392459832	5.29991777073025	5.35180203952482	7.1519916318229
"AIMP1"	8.18455141286739	7.48941810170505	7.5740028511805	7.02364627617372
"AIMP2"	7.42935805293493	7.35053962535925	7.47253983060737	7.16799932862994
"AIP"	7.5190824037581	7.42537951730234	7.30775011576641	6.89171898875838
"AIPL1"	4.28978118007819	4.2184699914789	4.82751041147645	5.1549331995759
"AIRE"	5.21622025822203	5.03907386801605	6.18530896980595	6.21723161259908
"AJ011981 /// DPY19L1"	4.85382591366786	5.05642540824283	4.92963606930004	4.85905549201992
"AJAP1"	3.80688479439787	4.54576322688706	4.1387643181687	4.62578553069052
"AK021537"	5.73479485393654	5.95079855945451	5.96501607157727	6.7481455638264
"AK021933"	3.72957034994991	4.12037946806361	4.22243215043138	4.41033414610753
"AK022030 /// TROVE2"	7.4008357541716	7.63030840646267	6.99563349598112	5.10081105480897
"AK055981"	4.76287201020048	5.9540911256236	6.65127959571304	5.32068428754436
"AK055981 /// RP11-617F23.1"	5.66982782216862	6.85939819588176	6.98357171781286	6.51150406626869
"AK096803 /// RP11-395B7.2"	5.77443862445819	5.58556187379998	6.44047383049544	6.93397654927336
"AK1"	6.67337673508136	7.07201703769133	6.80351398389636	6.60872655264127
"AK125860 /// RP11-582J16.4"	4.5783671192843	4.47956459986391	4.75509502880471	4.94613277614542
"AK2"	7.5261246602562	6.99011244401405	7.21558555037854	6.53489769481133
"AK291611 /// TRGV7 /// TRGV7"	5.13888837326507	5.07975860486759	5.5741356145478	6.16139952376602
"AK4 /// LOC100507855"	7.92438981840797	6.74717221661943	8.08316435854834	7.1636606173429
"AK5"	4.62256000591077	4.71800459847321	5.17884223324555	6.0369749174541
"AK6"	7.16424606890875	6.96715263988537	7.26799118877135	6.34122310415138
"AK6 /// TAF9"	8.68335824670799	9.06729118073377	7.96966385255472	7.50460563098021
"AKAP1"	6.92643072631222	7.9031429270762	7.09702123331362	7.06618724098919
"AKAP10"	5.48302957175228	5.85866104539688	5.35009903747155	5.17039897784507
"AKAP11"	6.3839427892816	7.33127085019996	6.15129729651684	6.15527115058427
"AKAP12"	6.15009164743359	7.02122563698332	6.71320204578712	6.19866155658151
"AKAP13"	6.18399373771436	6.15827774510599	6.01663108293254	6.06176641888663
"AKAP17A"	6.74322247219851	7.21190218292891	7.37860486923997	5.62687915340045
"AKAP2 /// PALM2-AKAP2"	6.48534484636115	7.26918672683206	6.84792159129602	7.13278170760512
"AKAP3"	4.97219173662211	4.94455441913464	4.86692910844891	5.4361089838531
"AKAP4"	4.59285485348118	4.35353248136026	4.91327460751763	5.43118754559417
"AKAP5"	4.18811393314957	4.15564592399151	4.25451224827393	4.92296588486322
"AKAP6"	4.06078856702755	4.37341976743621	4.86646954676023	5.42109918893365
"AKAP7"	6.22895242704539	5.31205199026432	5.40686577799698	6.0360593473056
"AKAP8"	7.16720615429542	7.60514930129068	7.95443415856414	7.58344264127727
"AKAP8L"	6.10491422137609	6.15432092463812	6.55830552035449	5.82809282714681
"AKAP9"	6.19064221966559	6.38682976380335	5.47961924844456	5.91318236155687
"AKIP1"	5.2009273910087	5.61468691710825	5.57368177128593	5.32110221520552
"AKIP1 /// NUAK2"	6.07215062492048	7.68082146650357	6.32495428721825	6.88106630239048
"AKIRIN1"	6.98948718674903	6.42501551260293	7.51801972941688	5.58973512835017
"AKR1A1"	8.48286130799768	10.0741492461792	9.38397404507385	8.00604914722688
"AKR1B1"	9.90593312603434	9.32867338188396	11.0953914879086	8.3326175810206
"AKR1B10"	4.29656708534489	4.33346944262	9.69108300910867	4.90232348317298
"AKR1C1"	6.1635528259858	5.70458376910697	6.3201443325287	6.63942030545777
"AKR1C2 /// LOC101930400"	6.14252296887959	5.17401582635563	5.81638910003062	6.26256587209391
"AKR1C3"	4.8978538082146	3.90586489456171	7.25974763051858	4.15867699420317
"AKR1C4"	3.61712502419663	3.58413083089438	3.69584149219878	4.12415028230862
"AKR1D1"	3.22018380306539	3.29992767468716	3.52801820619168	4.09239492899926
"AKR7A2"	8.31030388197425	8.55768932092409	8.65379291398252	7.32278452647089
"AKR7A3"	6.92522128282677	7.57729290529831	7.27555858025578	6.44367282689743
"AKT1"	8.22174042176046	8.90380146826398	7.22010595625429	7.4356873810037
"AKT2"	4.57625007098456	4.68579334552753	4.56438236122712	5.17667960731769
"AKT3"	6.01587849741239	7.57297075947048	7.50766859673907	6.52087618039584
"AKTIP"	8.99329764731978	8.1300834167661	8.11618617512478	7.53460273749803
"AL109706"	4.25255444835561	4.15291253920459	4.34663400486775	5.04568270131777
"AL590762.11"	6.0305311904303	6.04196140843503	6.42740200088998	5.81338759178119
"AL928768.3 /// Ig alpha 1-[alpha]2m /// IGH"	3.84415917337024	3.87283926239848	4.17418756892089	4.26041074744573
"ALAD"	5.93034988261771	5.66859196931103	5.62090474567348	6.24191680153064
"ALAS1"	6.97138574245836	7.07407719011538	6.8442254424942	5.961686641104
"ALAS2"	4.31260395358236	4.52442635017461	4.73782533692707	5.4014863958845
"ALB"	3.71953595723113	3.95634540320713	4.05312988363622	4.69802586928024
"ALCAM"	8.38448110730805	9.14936209228198	5.16085197684385	7.7929865180892
"ALDH18A1"	8.0295109976561	7.10754174160522	7.02645266017335	6.34235326512984
"ALDH1A1"	3.98007894747364	4.0473172672517	4.26811639099563	5.450010692416
"ALDH1A2"	5.61371270264585	5.75461289167092	5.77102461662395	6.88432968512002
"ALDH1A2 /// LOC101928635"	5.79971471922876	5.2514713034094	5.12356497843829	5.15571414122701
"ALDH1A3"	5.97883420290295	6.00092372477105	6.69171010947642	6.15618061614365
"ALDH1B1"	5.4558184496996	5.14951779706851	5.752254493968	6.15853642647506
"ALDH1L1"	5.41559217255791	5.40400412530403	5.41782304189387	6.07191204416366
"ALDH2"	8.4047719040967	7.25670260934494	7.19346391746277	8.66835888198131
"ALDH3A1"	4.63517379501077	4.49242987797049	4.63318010334758	4.98846718285065
"ALDH3A2"	7.40090617904315	7.92234429863839	7.50686723782337	7.66184090828118
"ALDH3B1"	5.64563117614856	5.23315962232	5.59278884785752	6.3287406937969
"ALDH3B2"	4.46086672482824	3.89409497338281	4.06454922572814	4.54586781501111
"ALDH4A1"	5.5280822923038	5.95261384080989	5.73772385343839	5.90184848315623
"ALDH5A1"	6.99308981467524	4.88063305642798	5.11806167697883	5.47288600300026
"ALDH6A1"	6.80245384261888	6.37738290732671	5.37861899021799	5.73918609319142
"ALDH7A1"	7.04005196111848	6.82456617607137	7.02131318376411	5.36454569618931
"ALDH8A1"	3.42400307999847	3.69314526070668	4.04085898220007	4.786839306986
"ALDH9A1"	10.2614210153298	9.7373572931783	9.96809766232558	9.47241281340298
"ALDOA"	11.2485480922175	10.6906329154847	11.5137634418143	9.46282476757067
"ALDOAP2"	4.93022613356956	5.24233737993653	5.50767925200312	6.34790450608032
"ALDOB"	4.2058306143672	4.26821323594671	4.46725666682212	4.95584115248258
"ALDOC"	7.60112155378502	8.6617693677069	7.14165385108466	7.24085248581102
"ALG11 /// UTP14A /// UTP14C"	7.07354734912491	6.77906950772081	6.92217933182991	6.17371163603384
"ALG11 /// UTP14C"	7.77202205652454	7.62442966883163	7.2497565007437	7.64676528933324
"ALG12"	5.65110615736018	5.68551078895922	5.79186889561572	6.46400936353086
"ALG13"	7.69864751329178	7.44406967718504	6.38518441194016	6.4611542885403
"ALG3"	7.21214733302559	6.52004455593991	7.29268541313447	7.24440816857195
"ALG5"	8.46191884828211	8.6297685700916	8.0784073906495	8.68777139737498
"ALG6"	7.73581559774709	8.26413396947967	8.24013937474292	7.0966400624028
"ALG8"	8.45619955800907	7.75625708137353	7.85088175497956	7.74861781497023
"ALG9"	6.82472244977099	6.6976432502307	6.23772641933201	5.88510541874673
"ALK"	4.90616555593438	5.02660262490879	5.76408455028036	6.0180438922374
"ALKBH1"	7.70029146140899	8.32005853381346	7.49943606933041	6.84636362416203
"ALKBH4"	6.13307278791089	5.32562752666716	5.73576024032306	5.77857055903547
"ALLC"	4.70065053111757	5.05915734766829	5.00977946407177	5.88906915065215
"ALMS1"	7.96514319862563	7.75822167742314	7.85466676951595	7.10204083966807
"ALOX12"	5.23759889378282	5.38325670851935	5.23759889378282	5.9024302579327
"ALOX12B"	4.23483217799907	3.82239316361825	3.91697383399565	4.29445289832045
"ALOX12P2"	5.74189048983871	5.38528707405999	5.83068812526999	6.74010789531508
"ALOX15"	3.56725878411163	3.41040323076875	3.84936708760008	4.44928733477086
"ALOX15B"	6.06935550836087	5.76676079410067	5.74536675233692	6.80031939270952
"ALOX5"	5.92136321283685	5.1782768878321	4.97439786704446	6.55357565882725
"ALOX5AP"	5.41825872025705	5.11785316124108	5.80430288754221	6.36470375973286
"ALOXE3"	5.11140863776444	4.94226258541078	5.31506430033526	5.81474995834868
"ALPI"	4.56747937449429	4.42407035608633	4.79435738838037	4.88290434373547
"ALPK1"	5.30607243521596	4.92939232512907	5.4767852003804	5.44400126745037
"ALPK3"	7.09722600336238	5.33886466663813	5.78806798071684	6.38681945037233
"ALPL"	4.72164120974205	4.66081043645501	5.61557171994353	5.44208584904192
"ALPP"	4.40802147321107	4.56480048630589	4.59803191810009	5.31266238782953
"ALPP /// ALPPL2"	4.71023971566357	4.84263799165157	4.72294955515761	4.6085078839709
"ALPPL2"	5.577691458263	5.43947203319307	5.7498309338055	6.05481220244933
"ALS2CL"	7.12637245538818	6.7344371778193	7.52994083286196	7.49607086186995
"ALX1"	5.38019842772467	5.24724271279485	5.64314464493161	6.86750661170798
"ALX3"	5.86606013648351	5.10241116358569	5.44441131824	6.30463927829827
"ALX4"	4.81236612706473	4.71647194842174	4.70977130856335	5.75859254302439
"AMACR"	4.20525441306622	4.68121716271138	4.36512613070084	4.66157865866657
"AMACR /// C1QTNF3-AMACR"	5.32279264527414	8.28306485366404	5.24799237818832	5.29738037626377
"AMBN"	4.74241072218768	5.22354507215659	5.37217843817943	5.92332089712513
"AMBP"	4.39143674179779	4.40754055209739	4.57697461012729	5.06703543351317
"AMBRA1"	7.16711358493605	6.43272863843628	6.9518833724333	6.96076985161142
"AMD1"	7.55245565946769	7.23129441010878	7.61105008969881	7.34891722366561
"AMDHD2 /// CEMP1"	4.68223585353632	4.87644895002241	4.75238774612508	4.59695760934386
"AMELX"	3.2111692571652	3.45930109245994	3.59055883318999	3.88361329674783
"AMELY"	4.58174491176159	4.84706910012401	4.9746039898898	5.95098580839873
"AMFR"	6.58310543973796	6.03005527780204	6.08369140635578	6.43854355218556
"AMH /// MIR4321"	6.17723790031886	5.5717180686389	4.65365925835426	4.6910819906905
"AMHR2"	5.3894343599037	5.61267959559077	6.15843917447609	6.82375200765305
"AMIGO2"	7.81359307867871	8.73762961325889	7.84947340807241	8.55820816935753
"AMIGO3 /// GMPPB"	6.40022068714916	6.21421688651117	6.7788992409943	6.68714702187349
"AMMECR1"	8.21122370605927	6.46643331562234	7.12659665091148	7.05555021009768
"AMN"	6.25667598261257	6.14901252736182	6.5044927931064	7.21319788356305
"AMOT"	4.40790829272342	4.76294495271669	4.75763537430675	5.39107177394426
"AMOTL2"	9.41545254702273	6.84948840857992	6.16767007137603	7.08984014643838
"AMPD1"	3.64841125643163	3.78941828258629	4.36333063012365	5.08917002651649
"AMPD2"	7.6684658875814	7.52247689244098	7.81565492682833	8.40987076903073
"AMPD3"	6.5115676366792	8.14796544185379	7.0042288280239	7.4541691728441
"AMPD3 /// CAND1.11"	4.58368885060061	4.91134437516015	4.83761206835005	5.00029787206363
"AMPH"	5.37753425419617	8.16437320909958	5.08389975242576	5.81488493580096
"AMT"	7.94082109189657	7.25320082819223	6.71327638638005	7.55906158906432
"AMZ2"	9.24231560272997	9.53647734515766	9.55481772105307	7.0869298333701
"ANAPC1 /// LOC730268"	7.45113130480917	7.63882331849983	7.29310438056627	7.20500321021574
"ANAPC10"	7.18916664714856	6.39262497503555	6.22047361891331	5.42703036414704
"ANAPC13"	6.76805754062934	6.45973544782285	6.42724675886603	7.16374144457014
"ANAPC15"	6.81311997487883	7.32885666076087	7.69903026128254	7.55171278495313
"ANAPC2"	6.9112012967231	6.73255784802154	5.83433757448599	5.98364628864778
"ANAPC5"	8.68945236749958	8.47753140112554	8.71835212243301	7.24566834726279
"ANG"	6.82394963042101	4.84306593563984	4.59853311839888	5.81122154838105
"ANGEL1"	6.99375031939702	7.20608232870438	6.86418421764338	6.82213989558285
"ANGEL2"	6.30699478650687	5.92528011379451	6.14821354422012	5.87155248190504
"ANGPT1"	3.99040332500687	3.84671525539478	4.34080582288713	5.03537825758491
"ANGPT2"	5.36809594571255	4.60650161346421	5.05353274937884	4.07058357552452
"ANGPT4"	5.40531802120648	5.60728722733501	5.45693641385638	6.17233229963806
"ANGPTL2"	5.67776641844972	5.90936379069909	6.10973059365869	6.47826916525294
"ANGPTL3"	3.34531659959345	3.36453072509104	3.62185389834611	3.90860018232315
"ANGPTL4"	4.86683090498722	4.77569616143531	5.1364418551057	5.23473124819195
"ANGPTL7"	4.47042168639346	4.60414511668928	4.70003929533227	5.31686284757898
"ANK1"	4.56843608178635	5.54817565335136	5.768250450611	5.63169035941188
"ANK2"	4.96294804625019	4.65196821285686	5.92711981379917	5.33267815319122
"ANK3"	6.63045289202066	6.84471837222185	6.28884398225339	7.73827738960097
"ANKEF1"	5.83726190826668	5.73612765017998	5.50151334228357	5.15905269309438
"ANKFY1"	5.32505648204663	5.98097673252644	5.48525106890979	6.00758779000152
"ANKH"	5.48870763678857	5.96626178880485	4.83607688403376	4.84743155962993
"ANKHD1 /// ANKHD1-EIF4EBP3"	8.35207547478812	8.32608576178457	7.76228313564103	6.5740270831479
"ANKHD1 /// ANKHD1-EIF4EBP3 /// EIF4EBP3"	6.97260769777145	6.10739077776086	5.68637037490171	6.53374240001648
"ANKLE2"	6.65924917286514	6.02114146471369	6.26453531571919	5.38105449561331
"ANKMY1"	4.53789604570503	4.72698415439688	4.73897673474407	5.28528370064378
"ANKMY2"	8.29072473075508	7.24410421466846	7.3009187634731	6.4866734487528
"ANKRA2"	7.26168713170375	8.10797902891001	6.04823671776383	6.73364613314691
"ANKRD1"	3.75048609427633	3.93904549859002	3.93904549859002	4.56289762532693
"ANKRD10"	8.35025290350061	8.64741777756403	7.63648399434567	6.65066206980623
"ANKRD10-IT1"	7.8295915249629	7.77889468566034	8.1901181086374	8.14185407919176
"ANKRD11"	7.28038012694142	6.83018736383942	7.08157794500106	6.60332171757968
"ANKRD12"	6.11052137728038	6.86876455624564	6.02115527421754	6.16478991500611
"ANKRD17"	7.5405257174555	7.5386266077747	6.98428350229089	6.89480764011648
"ANKRD2"	4.79530070824636	4.79314844996362	5.16287278273268	5.62748418361715
"ANKRD26"	5.43522853757898	5.56274987959593	5.50374754388742	5.73348032596279
"ANKRD27"	8.5459734831311	8.58439317454344	7.63073285834617	8.3093192433466
"ANKRD28"	7.34796999766352	7.89142156789559	6.7270020262918	7.28108177074847
"ANKRD34C"	3.9460376616589	4.02743539143668	4.21803678517255	4.93979727867513
"ANKRD36"	7.20449116984616	7.18368822764366	7.02699418095789	7.57903702877294
"ANKRD36B"	8.16677164472445	9.3872659682651	7.94815564170124	8.2673168137667
"ANKRD36BP2"	3.4453618294415	3.35916989004018	3.4453618294415	4.00760324813524
"ANKRD40"	7.55765716467243	6.4819026275094	6.71199602515952	6.5992776027253
"ANKRD46"	7.79128726618325	7.79373128225669	8.57855577761751	7.90163197917336
"ANKRD49"	6.99059517695505	8.4181819929685	7.48477029550824	7.71713766628427
"ANKRD53"	3.88452241300682	3.7880178892388	3.74343481071983	4.54446889071445
"ANKRD55"	4.39189243142414	4.9800933918008	5.03146109503258	5.62083479048402
"ANKRD6"	6.79912142434657	9.22428883171443	6.3452769500165	6.02451273501705
"ANKRD7"	3.54143249960441	3.48969661007155	3.46711183857067	3.79113050182767
"ANKS1A"	8.87916382914766	8.16170527923874	7.8231542078324	7.40230272460205
"ANKS1B"	4.1218303832177	4.24568727442451	4.39861051340945	4.656883555104
"ANKZF1"	7.1577938050193	7.2238600948021	7.30638962623952	6.79657653026336
"ANO1"	5.00086408669307	6.08277650806395	5.17682015228898	3.91304082544827
"ANO10"	7.08378554538499	6.4571308264978	6.80203566813446	7.47811414502841
"ANO2"	5.09894093627392	4.58320714956323	4.72608762275082	5.1100945055538
"ANO3"	3.9176003025617	3.48621747164999	4.42043903066213	3.96043264156724
"ANP32A"	8.05197934756176	7.59943141508909	8.72351083236603	6.78223014665962
"ANP32A-IT1"	3.70984760570981	3.74018159936435	3.51831754310958	3.93460822768094
"ANP32B"	10.8398415495747	10.9246239090304	10.1707821089768	10.7843845227051
"ANP32C"	4.58012485303722	4.75012174137098	4.66269362187619	5.08952309211422
"ANP32D"	3.39650646924901	3.72222801829827	3.66749342084909	4.19889386869188
"ANP32E"	9.43598515492306	9.00994756018378	9.97663289172059	8.68864758091581
"ANPEP"	4.59000743698464	4.13996204894358	4.38234637061141	4.49640398963751
"ANTXR1"	5.00688794550558	5.65190574555508	4.94200658316367	5.11295698881429
"ANXA1"	5.92602930470009	6.63278443068469	6.0971313167271	12.3697555238933
"ANXA10"	4.24377259396549	4.44797420036106	4.72159251118295	5.48704917717842
"ANXA11"	8.00088793290015	7.00413897663568	6.75607318650206	7.1628527717838
